time, force
16.8861, -76.19955024640755
16.986, -76.15744565477425
17.0865, -76.20222962951149
17.1863, -76.1998373231687
17.2882, -76.19524409499051
17.388, -76.21945423517967
17.4878, -76.19438286470711
17.5897, -76.21715762109058
17.6896, -76.21045916333074
17.7893, -76.21945423517967
18.8952, -76.18069887242628
18.9972, -76.20797116473422
19.097, -76.23246838168451
19.1968, -76.21237300840498
19.2987, -76.17122533930879
19.3984, -76.19294748090142
19.4988, -76.217349005598
19.5986, -76.20529178163028
19.7004, -76.22825792252118
19.8004, -76.2077797802268
19.9006, -76.18050748791886
20.0011, -76.19457424921453
20.103, -76.22376038659671
20.2027, -76.20653578092853
20.3025, -76.21160747037528
20.4044, -76.20557885839142
20.5043, -76.19333024991627
20.6041, -76.20577024289884
20.706, -76.23179853590852
20.8058, -76.23935822395177
20.9063, -76.18825856046954
21.0063, -76.1998373231687
21.1066, -76.2562000606051
21.2086, -76.25476467679941
21.3085, -76.22232500279102
21.4084, -76.23533914929587
21.5103, -76.20366501331718
21.6101, -76.1705554935328
21.71, -76.20414347458573
21.8118, -76.20672716543596
21.9123, -76.24366437536882
22.012, -76.20959793304732
22.1119, -76.24079360775745
22.2139, -76.21983700419452
22.314, -76.25600867609768
22.414, -76.21821023588141
22.5138, -76.21514808376263
22.6157, -76.19438286470711
22.7155, -76.22270777180587
22.8153, -76.21830592813512
22.9181, -76.19792347809445
23.018, -76.1888327139918
23.1178, -76.19572255625907
23.2178, -76.21706192883687
23.3197, -76.19361732667741
23.4196, -76.211703162629
23.5194, -76.23514776478845
23.6212, -76.21457393024035
23.721, -76.23189422816223
23.8212, -76.60796478525064
23.921, -76.46739286454762
24.023, -76.77169423135197
24.1228, -76.86288894913957
24.2226, -76.38720275593691
24.3245, -77.16967831454045
24.4239, -76.84949203361988
24.5258, -76.74872809046109
24.6257, -76.51705714422418
24.7255, -76.81284190044816
24.8275, -77.37532096776766
24.9273, -77.828519481348
25.0272, -77.72201400296646
25.129, -77.35206775011564
25.2288, -77.35828774660692
25.3286, -77.60201591681154
25.4305, -77.9706224781104
25.5304, -78.13463900097288
25.6301, -78.35425272324206
25.7321, -78.26851246391605
25.832, -77.9983732316869
25.9322, -78.21281957225563
26.034, -78.25473277938151
26.1346, -78.43597390791216
26.2344, -78.72850512750993
26.3342, -78.49712125803417
26.435, -78.50008771789923
26.5348, -78.47922680659
26.6365, -78.55520645603738
26.7366, -78.86142166791599
26.836, -79.11050860432849
26.9381, -78.80132693258481
27.0381, -78.90055979968422
27.1381, -78.87309612286886
27.2402, -79.05969601760738
27.3402, -79.20878454889078
27.4403, -79.33959585971516
27.5403, -79.17242149248018
27.6422, -79.23730084049697
27.7421, -79.21443039185978
27.8425, -79.29538603850018
27.9424, -79.52380344811088
28.0445, -79.60026155882682
28.1444, -79.49232069663961
28.2444, -79.45547917896047
28.3444, -79.56342004114768
28.4463, -79.66820305896238
28.5462, -79.87164479035422
28.6461, -79.86953956077257
28.7482, -79.74542670770802
28.847, -79.72906333232325
28.9494, -79.8785346326215
29.0494, -80.03776654279837
29.1495, -80.15920001275897
29.2487, -80.10513388941166
29.3507, -80.08857912951947
29.4506, -80.10532527391908
29.5506, -80.20082614312372
29.6526, -80.29058547710564
29.7525, -80.38111034911725
29.8526, -80.30436516164016
29.9526, -80.31603961659305
30.0547, -80.40024879985965
30.1547, -80.43996108515016
30.2546, -80.58235115867372
30.3544, -80.6584265003748
30.4564, -80.618809907338
30.5564, -80.56742316709463
30.6564, -80.62713513341096
30.7584, -80.74952552590868
30.8586, -80.87641345433087
30.9585, -80.90033651775889
31.0585, -80.85249039090286
31.1605, -80.84674885568013
31.2605, -80.90052790226632
31.3604, -81.01488014545222
31.4603, -81.16033237109457
31.5623, -81.2669335417298
31.6628, -81.22320218178339
31.7627, -81.21947018388862
31.8633, -81.36023348909906
31.9632, -81.43917959841151
32.0632, -81.36032918135277
32.1652, -81.4581266646465
32.2651, -81.48578172596929
32.365, -81.50042264078724
32.4671, -81.58214382545734
32.5671, -81.61573180651027
32.667, -81.64195148402737
32.7671, -81.71305082853543
32.8674, -81.75515542016875
32.9693, -81.71812251798218
33.0693, -81.76338495398798
33.1692, -81.8658713577136
33.2713, -81.89955503102024
33.3713, -81.97381221990081
33.4713, -81.94472177477233
33.5713, -82.01572542702668
33.6733, -82.06653801374779
33.7733, -82.11763767723004
33.8733, -82.18423948581363
33.9734, -82.19103363582718
34.0761, -82.19572255625907
34.1741, -82.29610373040303
34.2761, -82.30404618746113
34.376, -82.38500183410153
34.4759, -82.43983349547855
34.5779, -82.53801374778712
34.6778, -82.56203250346884
34.7777, -82.54165005342819
34.8779, -82.61629001132358
34.9804, -82.64633737898917
35.0805, -82.70403980797755
35.1805, -82.7606896221751
35.2806, -82.78298591729
35.3805, -82.78729206870705
35.4825, -82.88566370552304
35.5824, -82.94738520916732
35.6822, -82.95762428031452
35.7843, -82.99035103108403
35.8844, -83.03456085229901
35.9849, -83.04518269246105
36.0848, -83.11274142358177
36.1848, -83.2177158259039
36.2848, -83.2590548795075
36.3871, -83.28919793942681
36.4878, -83.31714007751073
36.5876, -83.30450870002073
36.6876, -83.41110987065598
36.7878, -83.46421907146618
36.8885, -83.45417138482641
36.9887, -83.51493596593356
37.0908, -83.53732795330218
37.1908, -83.59589161257396
37.2907, -83.62574759573214
37.3906, -83.66727803384316
37.4926, -83.71244477759525
37.5925, -83.7476595269613
37.6925, -83.81033795314269
37.7946, -83.86536099902713
37.8949, -83.90698712939188
37.9949, -83.88746590963461
38.0949, -83.9111018963015
38.195, -83.9547375639942
38.297, -84.0355975183809
38.3969, -84.0238273711743
38.4967, -84.08707995087798
38.5966, -84.13262946364492
38.6986, -84.17167190315945
38.7985, -84.22640787228275
38.8989, -84.25205339627757
38.9982, -84.2633450822156
39.1004, -84.30372721328209
39.2004, -84.40200315784438
39.3004, -84.39118993317491
39.4023, -84.41989760928853
39.5022, -84.47779142278434
39.6021, -84.50793448270363
39.704, -84.56142645252868
39.8038, -84.56927321733306
39.9039, -84.6179805744725
40.0061, -84.65032455622718
40.1061, -84.70085006618714
40.2059, -84.70668729366358
40.3058, -84.76037064799606
40.4078, -84.81989122980495
40.5076, -84.83520199039889
40.6074, -84.87204350807802
40.7093, -84.90907641026459
40.8091, -84.95653976810577
40.9091, -84.98084560054863
41.0111, -84.9892665188753
41.1111, -85.02476834500247
41.2111, -85.11825967687916
41.3111, -85.1248624423853
41.4125, -85.1264892106984
41.5124, -85.14151289453119
41.6124, -85.19012455941692
41.7143, -85.22285131018644
41.8143, -85.24332945248082
41.9144, -85.26323344125294
42.0143, -85.29806542160412
42.1164, -85.37193984146984
42.2165, -85.37433214781264
42.3166, -85.47203393885266
42.4164, -85.46256040573516
42.5181, -85.46753640292819
42.6178, -85.52303791008119
42.7195, -85.54275051434587
42.8191, -85.56054927353631
42.9192, -85.59987878981197
43.0209, -85.64150492017671
43.1206, -85.68935104703274
43.2225, -85.65298799062217
43.3222, -85.74657501475257
43.4218, -85.77336884579194
43.5235, -85.81566482193267
43.6233, -85.80896636417283
43.725, -85.87729063332324
43.8239, -85.83126265928773
43.9259, -85.86791279245945
44.0257, -85.91556753480806
44.1255, -85.92542383694041
44.2274, -85.97719334619863
44.3273, -85.96810258209598
44.4273, -86.0380536195595
44.5293, -86.04752715267699
44.6296, -86.0562351477648
44.7297, -86.07872282738712
44.8296, -86.11307634646975
44.9299, -86.16532431699655
45.0321, -86.17489354236776
45.1322, -86.18790768887258
45.232, -86.24561011786096
45.332, -86.23604089248975
45.434, -86.2592941101418
45.5339, -86.31001100460918
45.6337, -86.34809652158658
45.7358, -86.34618267651234
45.8356, -86.39546418717406
45.9356, -86.36426851246392
46.0376, -86.47374045071052
46.1376, -86.47890783241097
46.2369, -86.49804628315339
46.3389, -86.50484043316693
46.4392, -86.55335640579895
46.5392, -86.57259054879508
46.6391, -86.59287730658204
46.7411, -86.61670467775635
46.8411, -86.62225482847164
46.9413, -86.65144096585382
47.0411, -86.69440678777053
47.1432, -86.72024369627279
47.2432, -86.76655874706942
47.3431, -86.81038579926955
47.4431, -86.80464426404683
47.5452, -86.81679718026827
47.6451, -86.7678984386214
47.7449, -86.82923717325083
47.8469, -86.83086394156393
47.9472, -86.83899778312946
48.0471, -86.92071896779956
48.1471, -86.92636481076858
48.2491, -86.9162214318751
48.3491, -86.94081434107909
48.4489, -86.94157987910879
48.5488, -87.02110014194352
48.6515, -86.97086170874468
48.7514, -87.06454442512879
48.8513, -87.05947273568205
48.9515, -87.07593180332053
49.0514, -87.13612223090541
49.1533, -87.10148163506165
49.2532, -87.16272467743737
49.3531, -87.18262866620948
49.4551, -87.1931548141178
49.555, -87.21650372402354
49.6552, -87.20377665427984
49.7551, -87.20291542399643
49.8572, -87.28530645444252
49.9573, -87.29382306502289
50.0571, -87.3771710180061
50.1592, -87.3653051785458
50.2591, -87.34989872569815
50.3591, -87.38071163139344
50.4592, -87.32396612494219
50.5611, -87.3756399419467
50.661, -87.4374571378447
50.7609, -87.47554265482209
50.8632, -87.44339005757485
50.9633, -87.45343774421461
51.0632, -87.47927465271687
51.1637, -87.42664391317524
51.2638, -87.48769557104353
51.3638, -87.5120014034864
51.4661, -87.52109216758903
51.5661, -87.54865153665811
51.6661, -87.52501554999124
51.7662, -87.53066139296024
51.8663, -87.52405862745411
51.9686, -87.56750291063939
52.0691, -87.61688011355481
52.1692, -87.60214350648316
52.2693, -87.61534903749542
52.3694, -87.61171273185437
52.4698, -87.6389850241623
52.572, -87.66003731997895
52.6722, -87.719175132773
52.7722, -87.67027639112614
52.8727, -87.66214254956061
52.9727, -87.69563483835984
53.0732, -87.72195020813065
53.1734, -87.72979697293505
53.2756, -87.77525079344828
53.3757, -87.76778679765873
53.4765, -87.7484569624089
53.5766, -87.78855201671425
53.6768, -87.74721296311064
53.7769, -87.77745171528365
53.8772, -87.85888582319262
53.9794, -87.83362306821263
54.0798, -87.85429259501444
54.18, -87.84577598443407
54.28, -87.83046522384014
54.3801, -87.88127781056124
54.4802, -87.87180427744374
54.5823, -87.8698904323695
54.6823, -87.91840640500152
54.7823, -87.94041562335529
54.8824, -87.88606242324684
54.9825, -87.92931532192469
55.085, -87.93381285784916
55.1851, -87.99955343614936
55.2852, -87.9879746734502
55.3851, -87.98347713752572
55.4852, -88.00720881644631
55.5874, -88.01888327139919
55.6874, -88.01515127350442
55.7874, -88.03907433693243
55.8875, -88.03811741439532
55.9891, -88.0737149327762
56.0895, -88.06462416867355
56.1898, -88.07869092996923
56.2899, -88.08596354125135
56.3903, -88.03381126297826
56.4905, -88.0737149327762
56.5927, -88.08739892505702
56.6928, -88.11677644694663
56.7929, -88.15438350265546
56.8931, -88.09141799971293
56.9931, -88.11763767723004
58.0997, -88.21562654503118
58.1998, -88.22433454011899
58.3, -88.24184622254829
58.3996, -88.28366373742045
58.5018, -88.32385448397953
58.6019, -88.32662955933718
58.702, -88.28299389164448
58.8041, -88.3434713959905
58.9043, -88.33849539879748
59.0044, -88.3672987671648
59.1049, -88.32883048117256
59.205, -88.3719876875967
59.3051, -88.36605476786654
59.407, -88.40385320808281
59.5068, -88.43638857434492
59.6065, -88.41619750881166
59.7087, -88.42079073698984
59.8087, -88.39131752284653
59.9089, -88.45476148705762
60.0089, -88.4544744102965
60.1093, -88.42146058276583
60.2095, -88.45026395113317
60.312, -88.45428302578907
60.412, -88.4687325560996
60.5122, -88.47150763145724
60.6122, -88.50595684279358
60.7124, -88.4981100779892
60.8139, -88.52576513931197
60.9142, -88.52232021817835
61.0143, -88.51600452943335
61.1147, -88.53619559496659
61.2149, -88.54787004991947
61.3171, -88.55399435415704
61.4163, -88.58863495000081
61.5165, -88.55954450487233
61.6187, -88.57332418940688
61.7188, -88.57600357251081
61.8191, -88.61963924020351
61.9194, -88.61619431906988
62.0195, -88.63657676911055
62.12, -88.64116999728873
62.2201, -88.65849029521061
62.3222, -88.65571521985296
62.4223, -88.66930351988007
62.5223, -88.67628905440105
62.6224, -88.69207827626354
62.7225, -88.6671982902984
62.8247, -88.65466260506213
62.925, -88.67868136074385
63.0251, -88.7369579432545
63.1256, -88.69743704247142
63.2252, -88.70624072981293
63.3253, -88.74595301510344
63.4275, -88.77073730881486
63.5276, -88.72336964322739
63.6276, -88.79399052646689
63.7277, -88.80556928916604
63.8299, -88.73848901931389
63.9302, -88.77064161656115
64.0303, -88.81523420679096
64.1307, -88.7995406771822
64.2309, -88.83858311669671
64.3311, -88.8194446659543
64.4313, -88.85379818503692
64.5334, -88.86126218082647
64.6335, -88.8465255737548
64.7335, -88.85379818503692
64.8335, -88.8147557455224
64.9357, -88.88394124495622
65.0358, -88.90489784851917
65.1362, -88.89752954498334
65.2364, -88.90595046331
65.3367, -88.90346246471348
65.4368, -88.9090126154288
65.5372, -88.9376245992887
65.6396, -88.9337012168865
65.7392, -88.949490438749
65.8381, -88.9559975120014
65.9401, -88.98078180571284
66.0398, -88.95379659016604
66.1416, -88.9829827275482
66.2412, -88.96575812188004
66.3408, -88.9987719494107
66.4429, -89.00212117829062
66.5426, -89.03551777483614
66.6423, -89.02824516355402
66.7444, -89.03035039313568
66.8441, -89.0360919283584
66.9442, -89.05293376501173
67.046, -89.08939251367602
67.1457, -89.03408239103045
67.2456, -89.10891373343328
67.3473, -89.06642637278513
67.4471, -89.11063619400011
67.5487, -89.11073188625382
67.6484, -89.12001403486389
67.748, -89.17369738919635
67.8497, -89.10211958341972
67.9494, -89.17666384906143
68.0512, -89.132932489115
68.1502, -89.16030047367666
68.2523, -89.16613770115309
68.3521, -89.19522814628156
68.4519, -89.24336134989873
68.5538, -89.18891245753657
68.6536, -89.17436723497234
68.7534, -89.1978118371318
68.8552, -89.23589735410918
68.9553, -89.22757212803624
69.0551, -89.25082534568827
69.157, -89.20556290968247
69.2568, -89.23187827945328
69.3566, -89.20996475335322
69.4585, -89.26795425910274
69.5583, -89.26651887529705
69.658, -89.23628012312403
69.7598, -89.29235578379931
69.8595, -89.31426930989937
69.9597, -89.28929363168052
70.0617, -89.2859444028006
70.1615, -89.31331238736225
70.2613, -89.30163793240938
70.3631, -89.33924498811821
70.4634, -89.30460439227446
70.5628, -89.32307299724089
70.6649, -89.3207763831518
70.7649, -89.3383837578348
70.865, -89.35886190012918
70.9651, -89.41244956220794
71.0673, -89.404124336135
71.1678, -89.37359850720085
71.2679, -89.36326374379995
71.368, -89.4073778727612
71.4681, -89.39417234174894
71.5682, -89.40709079600006
71.6703, -89.36833543324668
71.7703, -89.43656401014339
71.8704, -89.47254429753912
71.9706, -89.38268927130349
72.0707, -89.45445846158754
72.1733, -89.45455415384126
72.2734, -89.4843144447457
72.3735, -89.47302275880767
72.4737, -89.48220921516403
72.5738, -89.48957751869986
72.6739, -89.50986427648682
72.776, -89.50383566450296
72.8762, -89.50402704901039
72.9758, -89.49445782363918
73.076, -89.54842825473278
73.1769, -89.49637166871342
73.2771, -89.5342658011834
73.3793, -89.59751838088707
73.4794, -89.57378670196648
73.5794, -89.57407377872762
73.6796, -89.59732699637965
73.7796, -89.59866668793161
73.8818, -89.59292515270889
73.982, -89.61187221894389
74.0823, -89.59407345975343
74.1827, -89.59120269214208
74.2829, -89.65282850353265
74.3831, -89.66584265003749
74.4831, -89.62880974785092
74.585, -89.60785314428797
74.6848, -89.69397617262884
74.7846, -89.6532112725475
74.8868, -89.67608172118467
74.9866, -89.67187126202134
75.0864, -89.68766048388383
75.1884, -89.70890416420791
75.2883, -89.69091402051005
75.3875, -89.7071817036411
75.4894, -89.75387952345258
75.5892, -89.72354507902585
75.689, -89.75301829316918
75.7909, -89.76689366995743
75.8908, -89.78000350871598
75.9911, -89.75120014034864
76.093, -89.80115149678635
76.1928, -89.80411795665141
76.2927, -89.76411859459978
76.3946, -89.74536291287221
76.4948, -89.79464442353392
76.5947, -89.81215610596323
76.6945, -89.79148657916143
76.7965, -89.83761024545063
76.8965, -89.84162932010655
76.9963, -89.81636656512656
77.0982, -89.81560102709686
77.198, -89.81646225738027
77.2978, -89.82631855951261
77.3997, -89.8301462496611
77.4995, -89.84162932010655
77.5993, -89.8848822187844
77.7011, -89.85751423422275
77.8017, -89.85177269900002
77.9017, -89.87703545398
78.0016, -89.86497823001228
78.1014, -89.86650930607168
78.2033, -89.9158865089871
78.3032, -89.93320680690898
78.4032, -89.88526498779925
78.5051, -89.91119758855521
78.6049, -89.94823049074178
78.7047, -89.93856557311686
78.8065, -89.94870895201034
78.9065, -89.95033572032345
79.0063, -89.97177078515494
79.1082, -89.98124431827245
79.2079, -89.95215387314397
79.3077, -89.95588587103875
79.4096, -89.96794309500646
79.5094, -90.00842091832666
79.6092, -90.01598060636992
79.7111, -89.99263169646417
79.8109, -90.00296645986508
79.9109, -90.0222006028612
80.0128, -89.99339723449387
80.1126, -89.98373231686895
80.2124, -90.03282244302325
80.3148, -90.02354029441317
80.4147, -90.02641106202454
80.5145, -90.08899379595222
80.6143, -90.05827658251066
80.7163, -90.08908948820593
80.8162, -90.05435320010845
80.9161, -90.0650707325242
81.0181, -90.07205626704518
81.1179, -90.07081226774693
81.2177, -90.09052487201161
81.3198, -90.10918486148547
81.4196, -90.10315624950161
81.5195, -90.13272515589864
81.6215, -90.11234270585797
81.7212, -90.08631441284828
81.821, -90.1237300840497
81.9213, -90.15301191368559
82.0231, -90.12937592701871
82.1229, -90.10966332275403
82.2227, -90.14487807212006
82.3246, -90.18994912361845
82.4245, -90.19722173490057
82.5263, -90.14956699255195
82.626, -90.20449434618268
82.7252, -90.21789126170238
82.827, -90.18459035741057
82.927, -90.17578667006906
83.0288, -90.20889618985343
83.1286, -90.17827466866558
83.2285, -90.19454235179663
83.3305, -90.227651871581
83.4303, -90.24487647724918
83.5301, -90.24631186105485
83.6321, -90.25406293360552
83.7319, -90.25568970191864
83.832, -90.2308097159535
83.9321, -90.25071370472561
84.034, -90.24688601457713
84.1338, -90.28602414634535
84.2336, -90.26937369419946
84.3355, -90.2981770625668
84.4353, -90.29406229565717
84.5352, -90.26545031179727
84.637, -90.30439705905808
84.7368, -90.32985119854548
84.8366, -90.3577933366294
84.9388, -90.35339149295865
85.0386, -90.36286502607615
85.1378, -90.34889395703418
85.2397, -90.35769764437569
85.3395, -90.33827211687215
85.4415, -90.35626226057
85.5413, -90.38937178035438
85.641, -90.37272132820848
85.7429, -90.3902330106378
85.8427, -90.38707516626529
85.9426, -90.36554440918009
86.0445, -90.4132948437824
86.1443, -90.40745761630596
86.2446, -90.38535270569848
86.3445, -90.39300808599545
86.4469, -90.45683481922138
86.5469, -90.44544744102966
86.6467, -90.43358160156936
86.7465, -90.44640436356677
86.8485, -90.46477727627949
86.9484, -90.47310250235245
87.0483, -90.48917880097606
87.1501, -90.48420280378303
87.2499, -90.4513803607598
87.3497, -90.48554249533501
87.4515, -90.50123602494378
87.5506, -90.47023173474108
87.6525, -90.52219262850673
87.7523, -90.47970526785858
87.8542, -90.51252771088181
87.954, -90.52075724470104
88.0538, -90.51702524680627
88.1556, -90.5758759828392
88.2556, -90.57013444761647
88.3554, -90.56544552718458
88.4572, -90.59233505047767
88.557, -90.55386676448542
88.6568, -90.53970431093603
88.7587, -90.60496642796767
88.8586, -90.59530151034274
88.9586, -90.56812491028852
89.0605, -90.59960766175979
89.1603, -90.61042088642925
89.2601, -90.57979936524139
89.362, -90.63788456324461
89.4618, -90.61826765123364
89.5616, -90.6385544090206
89.6634, -90.65568332243505
89.7632, -90.68171161544474
89.863, -90.66056362737437
89.9656, -90.65778855201673
90.0656, -90.6647740865377
90.1654, -90.68553930559322
90.2651, -90.63386548858871
90.3671, -90.69845775984435
90.4669, -90.67166392880497
90.5668, -90.71874451763131
90.6687, -90.70630452464873
90.7685, -90.7417106585222
90.8683, -90.73960542894054
90.9705, -90.71855313312388
91.0703, -90.73654327682175
91.1702, -90.74429434937242
91.2721, -90.78563340297603
91.3719, -90.77290633323233
91.4717, -90.78352817339437
91.5737, -90.74831342402832
91.6739, -90.78974816988566
91.7739, -90.775011562814
91.8737, -90.82132661361064
91.9756, -90.8108004657023
92.0754, -90.80649431428526
92.1751, -90.81214015725428
92.277, -90.8211352291032
92.3775, -90.85855090030462
92.4772, -90.82458015023684
92.577, -90.85070413550024
92.6789, -90.87233058483916
92.7789, -90.83510629814516
92.8786, -90.89730626305801
92.9807, -90.87309612286886
93.0805, -90.8623785904531
93.1802, -90.897976108834
93.2822, -90.89108626656673
93.382, -90.90496164335498
93.4818, -90.89386134192438
93.5836, -90.90457887434013
93.6834, -90.89309580389468
93.7831, -90.91529640675587
93.885, -90.97673083363902
93.9849, -90.95692253712062
94.0846, -90.94591792794374
94.1865, -90.96275976459707
94.2863, -90.9598889969857
94.3882, -90.95845361318001
94.4881, -90.97701791040016
94.5879, -90.97864467871327
94.6898, -90.96668314699926
94.7903, -90.99108467169583
94.8901, -90.95481730753896
94.99, -90.99749605269454
95.0898, -91.00524712524522
95.1917, -90.9599846892394
95.2914, -91.04027049010384
95.3934, -90.98869236535303
95.4932, -91.03960064432785
95.593, -91.00917050764741
95.6949, -91.06227970845761
95.7948, -91.06151417042791
95.8946, -91.06754278241176
95.9965, -91.06151417042791
96.0964, -91.04706464011738
96.1961, -91.06763847466549
96.2984, -91.10495845361318
96.3982, -91.08323631202055
96.4982, -91.10782922122455
96.5981, -91.0930926141529
96.7003, -91.07902585285721
96.8001, -91.10601106840402
96.8999, -91.1351972057862
97.0019, -91.14486212341112
97.1017, -91.13041259310059
97.2015, -91.15136919666354
97.3027, -91.18811502208897
97.4026, -91.14725442975391
97.5044, -91.09137015358607
97.6042, -91.13337905296567
97.7041, -91.16859380233171
97.806, -91.17510087558412
97.9058, -91.11998213744597
98.0057, -91.17060333965966
98.1075, -91.16916795585398
98.2072, -91.20007655380297
98.307, -91.18486148546276
98.4088, -91.2074448573388
98.5086, -91.22390392497728
98.6084, -91.21069839396502
98.7104, -91.2002679383104
98.8101, -91.15988580724391
98.9099, -91.20122486084752
99.0118, -91.20620085804055
99.1115, -91.25299437010574
99.2134, -91.26495590181975
99.3133, -91.26562574759573
99.4132, -91.27663035677263
99.5134, -91.24562606656991
99.6154, -91.30170172724519
99.7145, -91.31892633291335
99.8165, -91.30734757021419
99.9164, -91.31500295051116
100.0164, -91.30811310824389
100.1163, -91.28725219693466
100.2181, -91.33146201814964
100.3179, -91.34112693577455
100.4178, -91.3517487759366
100.5197, -91.29146265609799
100.6194, -91.33347155547759
100.7213, -91.34323216535621
100.821, -91.35031339213091
100.9209, -91.38074352881135
101.0229, -91.33155771040335
101.1228, -91.35624631186106
101.2226, -91.35117462241432
101.3244, -91.36916476611219
101.4243, -91.34485893366933
101.5242, -91.38610229501923
101.6241, -91.42600596481715
101.7259, -91.44323057048533
101.8258, -91.36189215483007
101.9257, -91.41480997113284
102.0276, -91.43299149933813
102.1268, -91.44112534090365
102.2287, -91.44744102964866
102.3287, -91.4272499641154
102.4285, -91.45701025501987
102.5304, -91.39720259644982
102.6301, -91.45796717755698
102.7299, -91.45796717755698
102.8318, -91.46016809939236
102.9322, -91.47012009377842
103.0321, -91.45681887051244
103.1318, -91.48294285577583
103.2339, -91.5350951340489
103.3338, -91.48657916141688
103.4337, -91.51949729669384
103.5356, -91.48916285226711
103.6353, -91.53098036713928
103.7352, -91.51796622063445
103.837, -91.54763081928519
103.9369, -91.53920990095853
104.0367, -91.57413757356342
104.1385, -91.60102709685651
104.2384, -91.58150587709926
104.3382, -91.59164925599273
104.4402, -91.61050062997401
104.5396, -91.60045294333425
104.6415, -91.61289293631681
104.7414, -91.61270155180938
104.8411, -91.63796430678937
104.9432, -91.64408861102694
105.0432, -91.64399291877324
105.143, -91.66370552303792
105.2428, -91.59844340600628
105.3446, -91.63710307650597
105.4445, -91.6024624806622
105.5444, -91.65872952584489
105.6463, -91.62102677788234
105.746, -91.67346613291654
105.8479, -91.66026060190428
105.9478, -91.64887322371254
106.0477, -91.66590644487329
106.1475, -91.70140827100047
106.2494, -91.7080110365066
106.3491, -91.71394395623675
106.4493, -91.73040302387523
106.5513, -91.72332179710052
106.6511, -91.75681408589975
106.7509, -91.6985375033891
